1269	Love in the Afternoon (1957)	01-Jan-1957		http://us.imdb.com/M/title-exact?Love%20in%20the%20Afternoon%20(1957)	Comedy|Romance
1270	Life with Mikey (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Life%20with%20Mikey%20(1993)	Comedy
1271	North (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?North%20(1994)	Comedy
1272	Talking About Sex (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Talking%20About%20Sex%20(1994)	Comedy|Drama
1273	Color of Night (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Color%20of%20Night%20(1994)	Drama|Thriller
1274	Robocop 3 (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Robocop%203%20(1993)	Sci-Fi|Thriller
1275	Killer (Bulletproof Heart) (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Killer%20(1994)	Thriller
1276	Sunset Park (1996)	26-Apr-1996		http://us.imdb.com/M/title-exact?Sunset%20Park%20(1996)	Drama
1277	Set It Off (1996)	25-Sep-1996		http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996)	Action|Crime
1278	Selena (1997)	21-Mar-1997		http://us.imdb.com/M/title-exact?Selena%20(1997)	Drama|Musical
1279	Wild America (1997)	04-Jul-1997		http://us.imdb.com/M/title-exact?Wild+America+(1997)	Adventure|Children
1280	Gang Related (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?Gang+Related+(1997)	Crime
1281	Manny & Lo (1996)	26-Jul-1996		http://us.imdb.com/M/title-exact?Manny%20&%20Lo%20(1996)	Drama
1282	Grass Harp, The (1995)	11-Oct-1996		http://us.imdb.com/M/title-exact?Grass%20Harp,%20The%20(1995)	Drama
1283	Out to Sea (1997)	04-Jul-1997		http://us.imdb.com/M/title-exact?Out+to+Sea+(1997)	Comedy
1284	Before and After (1996)	23-Feb-1996		http://us.imdb.com/M/title-exact?Before%20and%20After%20(1996)	Drama|Mystery
1285	Princess Caraboo (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Princess%20Caraboo%20(1994)	Drama
1286	Shall We Dance? (1937)	01-Jan-1937		http://us.imdb.com/M/title-exact?Shall%20We%20Dance?%20(1937)	Comedy|Musical|Romance
1287	Ed (1996)	08-Mar-1996		http://us.imdb.com/M/title-exact?Ed%20(1996)	Comedy
1288	Denise Calls Up (1995)	29-Mar-1996		http://us.imdb.com/M/title-exact?Denise%20Calls%20Up%20(1995)	Comedy
1289	Jack and Sarah (1995)	22-Mar-1996		http://us.imdb.com/M/title-exact?Jack%20and%20Sarah%20(1995)	Romance
1290	Country Life (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Country%20Life%20(1994)	Drama|Romance
1291	Celtic Pride (1996)	19-Apr-1996		http://us.imdb.com/M/title-exact?Celtic%20Pride%20(1996)	Comedy
1292	Simple Wish, A (1997)	11-Jul-1997		http://us.imdb.com/M/title-exact?Simple+Wish%2C+A+(1997)	Children|Fantasy
1293	Star Kid (1997)	16-Jan-1998		http://us.imdb.com/M/title-exact?imdb-title-120478	Adventure|Children|Fantasy|Sci-Fi
1294	Ayn Rand: A Sense of Life (1997)	13-Feb-1998		http://us.imdb.com/Title?Ayn+Rand%3A+A+Sense+of+Life+(1997)	Documentary
1295	Kicked in the Head (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?Kicked+in+the+Head+(1997)	Comedy|Drama
1296	Indian Summer (1996)	01-Jan-1996		http://us.imdb.com/M/title-exact?Indian+Summer+(1996)	Comedy|Drama
1297	Love Affair (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Love%20Affair%20(1994)	Drama|Romance
1298	Band Wagon, The (1953)	01-Jan-1953		http://us.imdb.com/M/title-exact?Band%20Wagon,%20The%20(1953)	Comedy|Musical
1299	Penny Serenade (1941)	01-Jan-1941		http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941)	Drama|Romance
1300	'Til There Was You (1997)	30-May-1997		http://us.imdb.com/Title?%27Til+There+Was+You+(1997)	Drama|Romance
1301	Stripes (1981)	01-Jan-1981		http://us.imdb.com/M/title-exact?Stripes+(1981)	Comedy
1302	Late Bloomers (1996)	06-Jun-1997		http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29	Comedy
1303	Getaway, The (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)	Action
1304	New York Cop (1996)	01-Jan-1996		http://us.imdb.com/Title?New+York+Cop+(1996)	Action|Crime
1305	National Lampoon's Senior Trip (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?National%20Lampoon's%20Senior%20Trip%20(1995)	Comedy
1306	Delta of Venus (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Delta%20of%20Venus%20(1994)	Drama
1307	Carmen Miranda: Bananas Is My Business (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Carmen%20Miranda:%20Bananas%20Is%20My%20Business%20(1994)	Documentary
1308	Babyfever (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Babyfever%20(1994)	Comedy|Drama
1309	Very Natural Thing, A (1974)	01-Jan-1974		http://us.imdb.com/M/title-exact?Very%20Natural%20Thing,%20A%20(1974)	Drama
1310	Walk in the Sun, A (1945)	01-Jan-1945		http://us.imdb.com/M/title-exact?Walk%20in%20the%20Sun,%20A%20(1945)	Drama
1311	Waiting to Exhale (1995)	15-Jan-1996		http://us.imdb.com/M/title-exact?Waiting%20to%20Exhale%20(1995)	Comedy|Drama
1312	Pompatus of Love, The (1996)	26-Jul-1996		http://us.imdb.com/M/title-exact?Pompatus%20of%20Love,%20The%20(1996)	Comedy|Drama
1313	Palmetto (1998)	20-Feb-1998		http://us.imdb.com/M/title-exact?Palmetto+(1998)	Film-Noir|Mystery|Thriller
1314	Surviving the Game (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Surviving%20the%20Game%20(1994)	Action|Adventure|Thriller
1315	Inventing the Abbotts (1997)	04-Apr-1997		http://us.imdb.com/M/title-exact?Inventing%20the%20Abbotts%20%281997%29	Drama|Romance
1316	Horse Whisperer, The (1998)	25-Dec-1997		http://us.imdb.com/M/title-exact?imdb-title-119314	Drama
1317	Journey of August King, The (1995)	22-Mar-1996		http://us.imdb.com/M/title-exact?Journey%20of%20August%20King,%20The%20(1995)	Drama
1318	Catwalk (1995)	07-Jun-1996		http://us.imdb.com/Title?Catwalk+(1995/I)	Documentary
1319	Neon Bible, The (1995)	01-Mar-1996		http://us.imdb.com/M/title-exact?Neon%20Bible,%20The%20(1995)	Drama
1320	Homage (1995)	03-May-1996		http://us.imdb.com/M/title-exact?Homage%20(1995)	Drama
1321	Open Season (1996)	10-May-1996		http://us.imdb.com/Title?Open+Season+(1996)	Comedy
1322	Metisse (Café au Lait) (1993)	01-Jan-1993		http://us.imdb.com/Title?M%E9tisse+(1993)	Comedy
1323	Wooden Man's Bride, The (Wu Kui) (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994)	Drama
1324	Loaded (1994)	12-Apr-1996		http://us.imdb.com/M/title-exact?Loaded%20(1994)	Drama|Thriller
1325	August (1996)	12-Apr-1996		http://us.imdb.com/M/title-exact?August%20(1996)	Drama
1326	Boys (1996)	10-May-1996		http://us.imdb.com/M/title-exact?Boys%20(1996)	Drama
1327	Captives (1994)	16-Sep-1994		http://us.imdb.com/Title?Captives+(1994)	Drama
1328	Of Love and Shadows (1994)	10-May-1996		http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994)	Drama
1329	Low Life, The (1994)	10-May-1996		http://us.imdb.com/Title?Low+Life,+The+(1994/I)	Drama
1330	An Unforgettable Summer (1994)	01-Jan-1994		http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994)	Drama
1331	Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29	Documentary
1332	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20(1993)	Drama
1333	Midnight Dancers (Sibak) (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Sibak%20(1994)	Comedy|Drama
1334	Somebody to Love (1994)	14-Jun-1996		http://us.imdb.com/Title?Somebody+to+Love+(1996)	Drama
1335	American Buffalo (1996)	13-Sep-1996		http://us.imdb.com/M/title-exact?American%20Buffalo%20(1996)	Drama
1336	Kazaam (1996)	17-Jul-1996		http://us.imdb.com/M/title-exact?Kazaam%20(1996)	Children|Comedy|Fantasy
1337	Larger Than Life (1996)	01-Nov-1996		http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996)	Comedy
1338	Two Deaths (1995)	09-Aug-1996		http://us.imdb.com/Title?Two+Deaths+(1995)	Drama
1339	Stefano Quantestorie (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29	Comedy|Drama
1340	Crude Oasis, The (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Crude%20Oasis,%20The%20(1995)	Romance
1341	Hedd Wyn (1992)	01-Jan-1992		http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992)	Drama
1342	Convent, The (Convento, O) (1995)	14-Jun-1996		http://us.imdb.com/M/title-exact?Convento,%20O%20(1995)	Drama
1343	Lotto Land (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Lotto%20Land%20(1995)	Drama
1344	Story of Xinghua, The (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)	Drama
1345	Day the Sun Turned Cold, The (Tianguo niezi) (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20(1994)	Drama
1346	Dingo (1992)	01-Jan-1992		http://us.imdb.com/M/title-exact?Dingo%20(1992)	Drama
1347	Ballad of Narayama, The (Narayama Bushiko) (1958)	01-Jan-1958		http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29	Drama
1348	Every Other Weekend (1990)	01-Jan-1990		http://us.imdb.com/Title?Un+week-end+sur+deux+(1990)	Drama
1349	Mille bolle blu (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20(1993)	Comedy
1350	Crows and Sparrows (1949)	01-Jan-1949		http://us.imdb.com/Title?Wuya+yu+maque+(1949)	Drama
1351	Lover's Knot (1996)	12-Jul-1996		http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996)	Comedy
1352	Shadow of Angels (Schatten der Engel) (1976)	01-Jan-1976		http://us.imdb.com/M/title-exact?Schatten%20der%20Engel%20(1976)	Drama
1353	1-900 (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?06%20(1994)	Romance
1354	Venice/Venice (1992)	01-Jan-1992		http://us.imdb.com/M/title-exact?Venice/Venice%20(1992)	Drama
1355	Infinity (1996)	04-Oct-1996		http://us.imdb.com/M/title-exact?Infinity%20(1996)	Drama
1356	Ed's Next Move (1996)	04-Oct-1996		http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29	Comedy
1357	For the Moment (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?For%20the%20Moment%20(1994)	Romance|War
1358	The Deadly Cure (1996)	16-Sep-1996			Action
1359	Boys in Venice (1996)	24-Sep-1996			Drama
1360	Sexual Life of the Belgians, The (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Vie%20sexuelle%20des%20Belges,%20La%20(1994)	Comedy
1361	Search for One-eye Jimmy, The (1996)	01-Jan-1996		http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy,%20The%20(1996)	Comedy
1362	American Strays (1996)	13-Sep-1996		http://us.imdb.com/M/title-exact?American%20Strays%20(1996)	Action
1363	Leopard Son, The (1996)	27-Sep-1996		http://us.imdb.com/M/title-exact?Leopard%20Son,%20The%20(1996)	Documentary
1364	Bird of Prey (1996)	04-Oct-1996		http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20(1996)	Action
1365	Johnny 100 Pesos (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20(1993)	Action|Drama
1366	JLG/JLG - autoportrait de décembre (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29	Documentary|Drama
1367	Faust (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Faust%20%281994%29	Animation
1368	Mina Tannenbaum (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994)	Drama
1369	Forbidden Christ, The (Cristo proibito, Il) (1950)	01-Jan-1950		http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29	Drama
1370	I Can't Sleep (J'ai pas sommeil) (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994)	Drama|Thriller
1371	Machine, The (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Machine,%20La%20(1994)	Comedy|Horror
1372	Stranger, The (1994)	01-Jan-1994		http://us.imdb.com/Title?Stranger,+The+(1994/II)	Action
1373	Good Morning (1971)	4-Feb-1971		http://us.imdb.com/M/title-exact?Good%20Morning%20(1971)	Unknown
1374	Falling in Love Again (1980)	01-Jan-1980		http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20(1980)	Comedy
1375	Cement Garden, The (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Cement%20Garden,%20The%20(1993)	Drama
1376	Meet Wally Sparks (1997)	31-Jan-1997		http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997)	Comedy
1377	Hotel de Love (1996)	07-Feb-1997		http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996)	Comedy|Romance
1378	Rhyme & Reason (1997)	05-Mar-1997		http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997)	Documentary
1379	Love and Other Catastrophes (1996)	28-Mar-1997		http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29	Romance
1380	Hollow Reed (1996)	02-May-1997		http://us.imdb.com/Title?Hollow+Reed+(1996)	Drama
1381	Losing Chase (1996)	01-Jan-1996		http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29	Drama
1382	Bonheur, Le (1965)	16-May-1997		http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29	Drama
1383	Second Jungle Book: Mowgli & Baloo, The (1997)	16-May-1997		http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29	Adventure|Children
1384	Squeeze (1996)	13-Jun-1997		http://us.imdb.com/M/title-exact?Squeeze%20%281996%29	Drama
1385	Roseanna's Grave (For Roseanna) (1997)	20-Jun-1997		http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+(1997)	Comedy|Romance
1386	Tetsuo II: Body Hammer (1992)	20-Jun-1997		http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+(1992)	Sci-Fi
1387	Fall (1997)	27-Jun-1997		http://us.imdb.com/M/title-exact?Fall+(1997)	Romance
1388	Gabbeh (1996)	27-Jun-1997		http://us.imdb.com/M/title-exact?Gabbeh+(1996)	Drama
1389	Mondo (1996)	27-Jun-1997		http://us.imdb.com/M/title-exact?Mondo+(1996)	Drama
1390	Innocent Sleep, The (1995)	27-Jun-1997		http://us.imdb.com/M/title-exact?Innocent+Sleep%2C+The+(1995)	Crime
1391	For Ever Mozart (1996)	04-Jul-1997		http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996)	Drama
1392	Locusts, The (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997)	Drama
1393	Stag (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?Stag+(1997)	Action|Thriller
1394	Swept from the Sea (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997)	Romance
1395	Hurricane Streets (1998)	01-Jan-1998		http://us.imdb.com/Title?Hurricane+Streets+(1998)	Drama
1396	Stonewall (1995)	26-Jul-1996		http://us.imdb.com/M/title-exact?Stonewall%20(1995)	Drama
1397	Of Human Bondage (1934)	01-Jan-1934		http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934)	Drama
1398	Anna (1996)	13-Nov-1996		http://us.imdb.com/M/title-exact?Anna%20(1996)	Drama
1399	Stranger in the House (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?imdb-title-120222	Thriller
1400	Picture Bride (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995)	Drama|Romance
1401	M. Butterfly (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993)	Drama
1402	Ciao, Professore! (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993)	Drama
1403	Caro Diario (Dear Diary) (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Caro%20diario%20(1994)	Comedy|Drama
1404	Withnail and I (1987)	01-Jan-1987		http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987)	Comedy
1405	Boy's Life 2 (1997)	07-Mar-1997		http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997)	Drama
1406	When Night Is Falling (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995)	Drama|Romance
1407	Specialist, The (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)	Action
1408	Gordy (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Gordy%20(1995)	Comedy
1409	Swan Princess, The (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Swan%20Princess,%20The%20(1994)	Animation|Children
1410	Harlem (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Harlem%20(1993)	Drama
1411	Barbarella (1968)	01-Jan-1968		http://us.imdb.com/M/title-exact?Barbarella%20(1968)	Adventure|Sci-Fi
1412	Land Before Time III: The Time of the Great Giving (1995) (V)	01-Jan-1995		http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29	Animation|Children
1413	Street Fighter (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Street%20Fighter%20(1994)	Action
1414	Coldblooded (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Coldblooded%20(1995)	Action
1415	Next Karate Kid, The (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Next%20Karate%20Kid,%20The%20(1994)	Action|Children
1416	No Escape (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?No%20Escape%20(1994)	Action|Sci-Fi
1417	Turning, The (1992)	02-May-1997		http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29	Drama
1418	Joy Luck Club, The (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+(1993)	Drama
1419	Highlander III: The Sorcerer (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Highlander%20III:%20The%20Sorcerer%20(1994)	Action|Sci-Fi
1420	Gilligan's Island: The Movie (1998)	01-Jan-1997		http://us.imdb.com/M/title-exact?imdb-title-119195	Comedy
1421	My Crazy Life (Mi vida loca) (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Mi%20vida%20loca%20(1993)	Drama
1422	Suture (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Suture%20(1993)	Film-Noir|Thriller
1423	Walking Dead, The (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Walking%20Dead,%20The%20(1995)	Drama|War
1424	I Like It Like That (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994)	Comedy|Drama|Romance
1425	I'll Do Anything (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994)	Comedy|Drama
1426	Grace of My Heart (1996)	13-Sep-1996		http://us.imdb.com/M/title-exact?Grace%20of%20My%20Heart%20(1996)	Comedy|Drama
1427	Drunks (1995)	01-Nov-1996		http://us.imdb.com/M/title-exact?Drunks%20(1995)	Drama
1428	SubUrbia (1997)	07-Feb-1997		http://us.imdb.com/M/title-exact?SubUrbia%20(1997)	Comedy
1429	Sliding Doors (1998)	01-Jan-1998		http://us.imdb.com/Title?Sliding+Doors+(1998)	Drama|Romance
1430	Ill Gotten Gains (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?imdb-title-119352	Drama
1431	Legal Deceit (1997)	01-Jan-1997		http://us.imdb.com/Title?Legal+Deceit+(1997)	Thriller
1432	Mighty, The (1998)	09-Oct-1998		http://us.imdb.com/Title?Mighty,+The+(1998)	Drama
1433	Men of Means (1998)	01-Jan-1997		http://us.imdb.com/M/title-exact?imdb-title-119655	Action|Drama
1434	Shooting Fish (1997)	16-Jan-1998		http://us.imdb.com/M/title-exact?imdb-title-120122	Romance
1435	Steal Big, Steal Little (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Steal%20Big,%20Steal%20Little%20(1995)	Comedy
1436	Mr. Jones (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Mr.%20Jones%20(1993)	Drama|Romance
1437	House Party 3 (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?House%20Party%203%20(1994)	Comedy
1438	Panther (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Panther%20(1995)	Drama
1439	Jason's Lyric (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Jason's%20Lyric%20(1994)	Crime|Drama
1440	Above the Rim (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994)	Drama
1441	Moonlight and Valentino (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20(1995)	Drama|Romance
1442	Scarlet Letter, The (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1995)	Drama
1443	8 Seconds (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?8%20Seconds%20(1994)	Drama
1444	That Darn Cat! (1965)	01-Jan-1965		http://us.imdb.com/Title?That+Darn+Cat%21+(1965)	Children|Comedy|Mystery
1445	Ladybird Ladybird (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20(1994)	Drama
1446	Bye Bye, Love (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Bye%20Bye,%20Love%20(1995)	Comedy
1447	Century (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Century%20(1993)	Drama
1448	My Favorite Season (1993)	19-Apr-1996		http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+(1993)	Drama
1449	Pather Panchali (1955)	22-Mar-1996		http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955)	Drama
1450	Golden Earrings (1947)	01-Jan-1947		http://us.imdb.com/M/title-exact?Golden%20Earrings%20%281947%29	Adventure|Romance
1451	Foreign Correspondent (1940)	01-Jan-1940		http://us.imdb.com/M/title-exact?Foreign%20Correspondent%20(1940)	Thriller
1452	Lady of Burlesque (1943)	01-Jan-1943		http://us.imdb.com/M/title-exact?Lady%20of%20Burlesque%20(1943)	Comedy|Mystery
1453	Angel on My Shoulder (1946)	01-Jan-1946		http://us.imdb.com/M/title-exact?Angel%20on%20My%20Shoulder%20(1946)	Crime|Drama
1454	Angel and the Badman (1947)	01-Jan-1947		http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947)	Western
1455	Outlaw, The (1943)	01-Jan-1943		http://us.imdb.com/M/title-exact?Outlaw,%20The%20(1943)	Western
1456	Beat the Devil (1954)	01-Jan-1954		http://us.imdb.com/M/title-exact?Beat%20the%20Devil%20(1954)	Comedy|Drama
1457	Love Is All There Is (1996)	11-Oct-1996		http://us.imdb.com/M/title-exact?Love%20Is%20All%20There%20Is%20(1996)	Comedy|Drama
1458	Damsel in Distress, A (1937)	01-Jan-1937		http://us.imdb.com/M/title-exact?Damsel%20in%20Distress,%20A%20(1937)	Comedy|Musical|Romance
1459	Madame Butterfly (1995)	20-Sep-1996		http://us.imdb.com/M/title-exact?Madame%20Butterfly%20(1995)	Musical
1460	Sleepover (1995)	25-Oct-1996		http://us.imdb.com/M/title-exact?Sleepover%20(1995)	Comedy|Drama
1461	Here Comes Cookie (1935)	01-Jan-1935		http://us.imdb.com/M/title-exact?Here%20Comes%20Cookie%20(1935)	Comedy
1462	Thieves (Voleurs, Les) (1996)	25-Dec-1996		http://us.imdb.com/M/title-exact?Voleurs,%20Les%20(1996)	Crime|Drama|Romance
1463	Boys, Les (1997)	01-Jan-1997		http://us.imdb.com/M/title-exact?imdb-title-118764	Comedy
1464	Stars Fell on Henrietta, The (1995)	01-Jan-1995		http://us.imdb.com/Title?Stars+Fell+on+Henrietta,+The+(1995)	Drama
1465	Last Summer in the Hamptons (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Last%20Summer%20in%20the%20Hamptons%20(1995)	Comedy|Drama
1466	Margaret's Museum (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Margaret's%20Museum%20(1995)	Drama
1467	Saint of Fort Washington, The (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Saint%20of%20Fort%20Washington,%20The%20(1993)	Drama
1468	Cure, The (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Cure,%20The%20(1995)	Drama
1469	Tom and Huck (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Tom%20and%20Huck%20(1995)	Adventure|Children
1470	Gumby: The Movie (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Gumby:%20The%20Movie%20(1995)	Animation|Children
1471	Hideaway (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Hideaway%20(1995)	Thriller
1472	Visitors, The (Visiteurs, Les) (1993)	19-Jul-1996		http://us.imdb.com/M/title-exact?Visiteurs,%20Les%20(1993)	Comedy|Sci-Fi
1473	Little Princess, The (1939)	01-Jan-1939		http://us.imdb.com/M/title-exact?Little%20Princess,%20The%20(1939)	Children|Drama
1474	Nina Takes a Lover (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?Nina%20Takes%20a%20Lover%20(1994)	Comedy|Romance
1475	Bhaji on the Beach (1993)	01-Jan-1993		http://us.imdb.com/M/title-exact?Bhaji%20on%20the%20Beach%20(1993)	Comedy|Drama
1476	Raw Deal (1948)	01-Jan-1948		http://us.imdb.com/M/title-exact?Raw%20Deal%20(1948)	Film-Noir
1477	Nightwatch (1997)	22-Apr-1997		http://us.imdb.com/M/title-exact?Nightwatch%20(1997)	Horror|Thriller
1478	Dead Presidents (1995)	01-Jan-1995		http://us.imdb.com/M/title-exact?Dead%20Presidents%20(1995)	Action|Crime|Drama
1479	Reckless (1995)	01-Jan-1995		http://us.imdb.com/Title?Reckless+(1995/I)	Comedy
1480	Herbie Rides Again (1974)	01-Jan-1974		http://us.imdb.com/M/title-exact?Herbie%20Rides%20Again%20(1974)	Adventure|Children|Comedy
1481	S.F.W. (1994)	01-Jan-1994		http://us.imdb.com/M/title-exact?S.F.W.%20(1994)	Drama
1482	Gate of Heavenly Peace, The (1995)	10-May-1996		http://us.imdb.com/M/title-exact?Gate%20of%20Heavenly%20Peace,%20The%20(1995)	Documentary
1483	Man in the Iron Mask, The (1998)	17-Mar-1998		http://us.imdb.com/Title?Man+in+the+Iron+Mask,+The+(1998/I)	Action|Drama|Romance
